battle_time,event_id,event_mode,event_map,battle_type,battle_mode,battle_result,battle_duration,battle_rank,battle_trophy_change,star_player_tag,star_player_name,star_player_brawler_id,star_player_brawler_name,star_player_brawler_power,star_player_brawler_trophies,teammate_1_tag,teammate_1_name,teammate_1_brawler_id,teammate_1_brawler_name,teammate_1_brawler_power,teammate_1_brawler_trophies,teammate_2_tag,teammate_2_name,teammate_2_brawler_id,teammate_2_brawler_name,teammate_2_brawler_power,teammate_2_brawler_trophies,teammate_3_tag,teammate_3_name,teammate_3_brawler_id,teammate_3_brawler_name,teammate_3_brawler_power,teammate_3_brawler_trophies,teammate_4_tag,teammate_4_name,teammate_4_brawler_id,teammate_4_brawler_name,teammate_4_brawler_power,teammate_4_brawler_trophies,teammate_5_tag,teammate_5_name,teammate_5_brawler_id,teammate_5_brawler_name,teammate_5_brawler_power,teammate_5_brawler_trophies
20250114T022633.000Z,15000864,unknown,Grassy Grave,ranked,knockout,defeat,186.0,,,#LRGQU8U0L,ElgeneralTotoys,16000023.0,LEON,11.0,506.0,#JV9VQ,Woodlegs,16000088.0,BUZZ LIGHTYEAR,11.0,0.0,#LV9QQLR08,nguyentran,16000004.0,RICO,9.0,381.0,,,,,,,,,,,,,,,,,,
20250114T022232.000Z,15000864,unknown,Grassy Grave,ranked,knockout,defeat,94.0,,,#2LLU9VPGC9,sebastian,16000020.0,FRANK,11.0,812.0,#LVRRCRJJ,Nemesis,16000038.0,SURGE,11.0,208.0,#LV9QQLR08,nguyentran,16000004.0,RICO,9.0,381.0,,,,,,,,,,,,,,,,,,
20250114T194634.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,63.0,,,#8QGVR9Q2R,Firecon1,16000089.0,MEEPLE,11.0,327.0,#8JYJY298,FruityPebbles,16000035.0,GALE,10.0,424.0,#LV9QQLR08,nguyentran,16000043.0,EDGAR,11.0,519.0,,,,,,,,,,,,,,,,,,
20250114T194449.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,97.0,,,#2VC0GRGU8,DAAC10,16000007.0,JESSIE,11.0,723.0,#8JYJY298,FruityPebbles,16000053.0,LOLA,10.0,577.0,#LV9QQLR08,nguyentran,16000043.0,EDGAR,11.0,519.0,,,,,,,,,,,,,,,,,,
20250114T194241.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,victory,86.0,,,#LV9QQLR08,nguyentran,16000043.0,EDGAR,11.0,519.0,#8JYJY298,FruityPebbles,16000053.0,LOLA,10.0,577.0,#LV9QQLR08,nguyentran,16000043.0,EDGAR,11.0,519.0,,,,,,,,,,,,,,,,,,
20250114T194034.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,63.0,,,#9008VPL09,**AN4R3¥:v**,16000030.0,EMZ,11.0,611.0,#8JYJY298,FruityPebbles,16000053.0,LOLA,10.0,577.0,#LV9QQLR08,nguyentran,16000003.0,BROCK,9.0,517.0,,,,,,,,,,,,,,,,,,
20250114T193831.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,118.0,,,#JQU2VJVUY,Busy,16000043.0,EDGAR,11.0,917.0,#LV9QQLR08,nguyentran,16000020.0,FRANK,10.0,505.0,#8JYJY298,FruityPebbles,16000013.0,POCO,9.0,445.0,,,,,,,,,,,,,,,,,,
20250114T192035.000Z,15000306,hotZone,Dueling Beetles,soloRanked,hotZone,victory,148.0,,,#90VL82J2Y,𝕯𝖆𝖛𝖎𝖉👿<•>,16000022.0,TICK,11.0,6.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,9.0,6.0,#220GVGV289,Butterboy_445,16000044.0,RUFFS,11.0,6.0,#90VL82J2Y,𝕯𝖆𝖛𝖎𝖉👿<•>,16000022.0,TICK,11.0,6.0,,,,,,,,,,,,
20250114T191706.000Z,15000440,knockout,Flaring Phoenix,soloRanked,knockout,victory,132.0,,,#LV9QQLR08,nguyentran,16000005.0,SPIKE,11.0,6.0,#LYGUJYUCC,98 | Bane,16000075.0,MICO,11.0,4.0,#98JG8RV00,owen,16000012.0,CROW,11.0,6.0,#LV9QQLR08,nguyentran,16000005.0,SPIKE,11.0,6.0,,,,,,,,,,,,
20250114T191359.000Z,15000050,brawlBall,Sneaky Fields,soloRanked,brawlBall,victory,74.0,,,#2YRCCJ2J9Y,flawer,16000050.0,GRIFF,11.0,5.0,#LV9QQLR08,nguyentran,16000034.0,JACKY,11.0,5.0,#2QPQUQGPC9,calinator,16000010.0,EL PRIMO,11.0,5.0,#2YRCCJ2J9Y,flawer,16000050.0,GRIFF,11.0,5.0,,,,,,,,,,,,
20250114T191156.000Z,15000007,gemGrab,Hard Rock Mine,soloRanked,gemGrab,victory,104.0,,,#22U08GG8JG,l1m17ed,16000045.0,STU,11.0,5.0,#2QJJVPYQ0L,Exility_Cam,16000005.0,SPIKE,9.0,5.0,#LV9QQLR08,nguyentran,16000001.0,COLT,10.0,5.0,#22U08GG8JG,l1m17ed,16000045.0,STU,11.0,5.0,,,,,,,,,,,,
20250114T044034.000Z,15000431,duoShowdown,Dried Up River,ranked,duoShowdown,,,1.0,12.0,,,,,,,#8JYJY298,FruityPebbles,16000014.0,BO,9.0,421.0,#LV9QQLR08,nguyentran,16000066.0,R-T,9.0,351.0,,,,,,,,,,,,,,,,,,
20250114T043820.000Z,15000431,duoShowdown,Dried Up River,ranked,duoShowdown,,,4.0,-1.0,,,,,,,#8JYJY298,FruityPebbles,16000014.0,BO,9.0,422.0,#LV9QQLR08,nguyentran,16000070.0,CORDELIUS,9.0,396.0,,,,,,,,,,,,,,,,,,
20250114T043559.000Z,15000431,duoShowdown,Dried Up River,ranked,duoShowdown,,,2.0,7.0,,,,,,,#8JYJY298,FruityPebbles,16000014.0,BO,9.0,412.0,#LV9QQLR08,nguyentran,16000070.0,CORDELIUS,9.0,389.0,,,,,,,,,,,,,,,,,,
20250114T043325.000Z,15000431,duoShowdown,Dried Up River,ranked,duoShowdown,,,3.0,4.0,,,,,,,#LV9QQLR08,nguyentran,16000022.0,TICK,9.0,386.0,#8JYJY298,FruityPebbles,16000014.0,BO,9.0,409.0,,,,,,,,,,,,,,,,,,
20250114T043030.000Z,15000431,duoShowdown,Dried Up River,ranked,duoShowdown,,,1.0,10.0,,,,,,,#8JYJY298,FruityPebbles,16000014.0,BO,9.0,398.0,#LV9QQLR08,nguyentran,16000022.0,TICK,9.0,376.0,,,,,,,,,,,,,,,,,,
20250114T042728.000Z,15000431,duoShowdown,Dried Up River,ranked,duoShowdown,,,1.0,9.0,,,,,,,#8JYJY298,FruityPebbles,16000014.0,BO,9.0,388.0,#LV9QQLR08,nguyentran,16000022.0,TICK,9.0,367.0,,,,,,,,,,,,,,,,,,
20250114T042521.000Z,15000431,duoShowdown,Dried Up River,ranked,duoShowdown,,,2.0,8.0,,,,,,,#8JYJY298,FruityPebbles,16000004.0,RICO,11.0,747.0,#LV9QQLR08,nguyentran,16000012.0,CROW,9.0,403.0,,,,,,,,,,,,,,,,,,
20250114T042209.000Z,15000431,duoShowdown,Dried Up River,ranked,duoShowdown,,,1.0,9.0,,,,,,,#8JYJY298,FruityPebbles,16000004.0,RICO,11.0,738.0,#LV9QQLR08,nguyentran,16000012.0,CROW,9.0,394.0,,,,,,,,,,,,,,,,,,
20250114T042048.000Z,15000431,duoShowdown,Dried Up River,ranked,duoShowdown,,,3.0,3.0,,,,,,,#8JYJY298,FruityPebbles,16000004.0,RICO,11.0,738.0,#LV9QQLR08,nguyentran,16000044.0,RUFFS,9.0,462.0,,,,,,,,,,,,,,,,,,
20250114T041717.000Z,15000864,unknown,Grassy Grave,ranked,knockout,victory,114.0,,,#LV9QQLR08,nguyentran,16000005.0,SPIKE,11.0,506.0,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,622.0,#LV9QQLR08,nguyentran,16000005.0,SPIKE,11.0,506.0,,,,,,,,,,,,,,,,,,
20250114T041445.000Z,15000864,unknown,Grassy Grave,ranked,knockout,defeat,55.0,,,#28G8CRY9R2,XiaoLongBao,16000012.0,CROW,11.0,802.0,#8JYJY298,FruityPebbles,16000035.0,GALE,10.0,424.0,#LV9QQLR08,nguyentran,16000023.0,LEON,9.0,458.0,,,,,,,,,,,,,,,,,,
20250114T041319.000Z,15000864,unknown,Grassy Grave,ranked,knockout,victory,84.0,,,#2L8VRV0LRG,PAPUFRIITO,16000030.0,EMZ,11.0,845.0,#LV9QQLR08,nguyentran,16000023.0,LEON,9.0,458.0,#8JYJY298,FruityPebbles,16000035.0,GALE,10.0,424.0,,,,,,,,,,,,,,,,,,
20250114T205238.000Z,0,,,ranked,heist,victory,21.0,,,#LV9QQLR08,nguyentran,16000017.0,TARA,9.0,456.0,#LV9QQLR08,nguyentran,16000017.0,TARA,9.0,456.0,#8UYJUUUR9,luix,16000004.0,RICO,7.0,474.0,#2QU9RGP8RR,Ronaldinho._éoo,16000087.0,JUJU,9.0,500.0,,,,,,,,,,,,
20250114T205152.000Z,0,,,ranked,heist,defeat,33.0,,,#90JUPP28V,tugtilvictory,16000003.0,BROCK,10.0,500.0,#2Q2G20CJ2Y,Gera 🐥♥️,16000019.0,PENNY,9.0,437.0,#LV9QQLR08,nguyentran,16000017.0,TARA,9.0,456.0,#8UYJUUUR9,luix,16000004.0,RICO,7.0,474.0,,,,,,,,,,,,
20250114T205052.000Z,0,,,ranked,heist,defeat,47.0,,,#LV9QQLR08,nguyentran,16000017.0,TARA,9.0,456.0,#22VYV2Q0P,Kai,16000042.0,BYRON,7.0,470.0,#2LURGQ88C,baller,16000028.0,SANDY,11.0,472.0,#LV9QQLR08,nguyentran,16000017.0,TARA,9.0,456.0,,,,,,,,,,,,
20250114T204931.000Z,15000479,wipeout,Slayer's Paradise,ranked,wipeout,victory,180.0,,9.0,#VLLYYV8,samu0203,16000053.0,LOLA,7.0,167.0,#YUY80QLGP,Antoni-Baloni,16000085.0,KENJI,9.0,189.0,#JQVJG0R9J,João,16000000.0,SHELLY,9.0,182.0,#LV9QQLR08,nguyentran,16000089.0,MEEPLE,9.0,178.0,,,,,,,,,,,,
20250114T204602.000Z,15000479,wipeout,Slayer's Paradise,ranked,wipeout,victory,56.0,,8.0,#LV9QQLR08,nguyentran,16000089.0,MEEPLE,9.0,170.0,#2QC0QQCV8G,crlm107,16000026.0,BIBI,6.0,199.0,#GCRLGCJ0Q,IsuckatBrawl,16000089.0,MEEPLE,9.0,182.0,#LV9QQLR08,nguyentran,16000089.0,MEEPLE,9.0,170.0,,,,,,,,,,,,
20250114T204439.000Z,15000479,wipeout,Slayer's Paradise,ranked,wipeout,defeat,80.0,,-1.0,#2GULGPCGYJ,max012,16000089.0,MEEPLE,9.0,148.0,#2GJRUP0P09,juanda,16000043.0,EDGAR,4.0,167.0,#2QV9QGCJJV,Star boy ⭐,16000000.0,SHELLY,9.0,198.0,#LV9QQLR08,nguyentran,16000089.0,MEEPLE,9.0,171.0,,,,,,,,,,,,
20250117T021913.000Z,0,,,ranked,duoShowdown,,,5.0,,,,,,,,#LV9QQLR08,nguyentran,16000085.0,KENJI,5.0,0.0,#2LY0V922JY,Brawler 007,16000089.0,MEEPLE,6.0,7.0,,,,,,,,,,,,,,,,,,
20250117T004220.000Z,15000703,knockout,New Horizons,ranked,knockout,victory,64.0,,3.0,#R29QJV80,brock-cok,16000046.0,BELLE,10.0,177.0,#LV9QQLR08,nguyentran,16000086.0,SHADE,9.0,181.0,#R29QJV80,brock-cok,16000046.0,BELLE,10.0,177.0,#2Q8RQVPYR,GravyCatMan,16000015.0,PIPER,6.0,171.0,,,,,,,,,,,,
20250116T185052.000Z,15000863,unknown,Double Play Palace,ranked,hotZone,victory,93.0,,9.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,595.0,#LV9QQLR08,nguyentran,16000019.0,PENNY,9.0,355.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,595.0,,,,,,,,,,,,,,,,,,
20250116T184851.000Z,15000863,unknown,Double Play Palace,ranked,hotZone,victory,86.0,,8.0,#LV9QQLR08,nguyentran,16000019.0,PENNY,9.0,347.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,587.0,#LV9QQLR08,nguyentran,16000019.0,PENNY,9.0,347.0,,,,,,,,,,,,,,,,,,
20250116T184645.000Z,15000863,unknown,Double Play Palace,ranked,hotZone,defeat,108.0,,-2.0,#L2LPYC2JC,OMAK,16000038.0,SURGE,11.0,573.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,590.0,#LV9QQLR08,nguyentran,16000081.0,LILY,9.0,262.0,,,,,,,,,,,,,,,,,,
20250116T184411.000Z,15000863,unknown,Double Play Palace,ranked,hotZone,victory,93.0,,8.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,581.0,#LV9QQLR08,nguyentran,16000076.0,KIT,9.0,306.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,581.0,,,,,,,,,,,,,,,,,,
20250116T184146.000Z,15000863,unknown,Double Play Palace,ranked,hotZone,victory,100.0,,10.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,573.0,#LV9QQLR08,nguyentran,16000022.0,TICK,9.0,390.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,573.0,,,,,,,,,,,,,,,,,,
20250116T183928.000Z,15000863,unknown,Double Play Palace,ranked,hotZone,defeat,81.0,,-2.0,#QV8YY9L0,Nick,16000009.0,DYNAMIKE,11.0,580.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,576.0,#LV9QQLR08,nguyentran,16000040.0,AMBER,9.0,399.0,,,,,,,,,,,,,,,,,,
20250116T183723.000Z,15000863,unknown,Double Play Palace,ranked,hotZone,victory,85.0,,9.0,#LV9QQLR08,nguyentran,16000023.0,LEON,9.0,466.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,568.0,#LV9QQLR08,nguyentran,16000023.0,LEON,9.0,466.0,,,,,,,,,,,,,,,,,,
20250116T183513.000Z,15000863,unknown,Double Play Palace,ranked,hotZone,victory,89.0,,8.0,#LV9QQLR08,nguyentran,16000023.0,LEON,9.0,458.0,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,418.0,#LV9QQLR08,nguyentran,16000023.0,LEON,9.0,458.0,,,,,,,,,,,,,,,,,,
20250116T183250.000Z,15000863,unknown,Double Play Palace,ranked,hotZone,defeat,141.0,,-3.0,#8YRY0GGG,sovereign rico,16000005.0,SPIKE,9.0,497.0,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,421.0,#LV9QQLR08,nguyentran,16000043.0,EDGAR,11.0,519.0,,,,,,,,,,,,,,,,,,
20250116T182919.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,44.0,,,#PR9J02G9U,Vlone_Cesar4h,16000005.0,SPIKE,10.0,180.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,409.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,10.0,508.0,,,,,,,,,,,,,,,,,,
20250116T182740.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,57.0,,,#Y0U8829,SF|Jonhy,16000063.0,CHESTER,11.0,603.0,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,622.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,10.0,508.0,,,,,,,,,,,,,,,,,,
20250116T182603.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,28.0,,,#PRP8VGUL,Royal Trainer,16000088.0,BUZZ LIGHTYEAR,11.0,464.0,#8JYJY298,FruityPebbles,16000006.0,BARLEY,10.0,649.0,#LV9QQLR08,nguyentran,16000020.0,FRANK,10.0,505.0,,,,,,,,,,,,,,,,,,
20250116T182430.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,129.0,,,#RQLJLC000,sandwich,16000061.0,GUS,11.0,784.0,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,622.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,10.0,508.0,,,,,,,,,,,,,,,,,,
20250116T182142.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,victory,150.0,,,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,622.0,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,622.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,10.0,508.0,,,,,,,,,,,,,,,,,,
20250116T181819.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,victory,169.0,,,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,622.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,10.0,508.0,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,622.0,,,,,,,,,,,,,,,,,,
20250116T181412.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,195.0,,,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,10.0,508.0,#8JYJY298,FruityPebbles,16000035.0,GALE,10.0,424.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,10.0,508.0,,,,,,,,,,,,,,,,,,
20250116T181020.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,35.0,,,#2QU0PCUJRV,skibidisigmacom,16000009.0,DYNAMIKE,11.0,1009.0,#8JYJY298,FruityPebbles,16000017.0,TARA,9.0,505.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,10.0,508.0,,,,,,,,,,,,,,,,,,
20250116T180831.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,119.0,,,#8ULRQUUQU,AlekZ,16000030.0,EMZ,11.0,637.0,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,421.0,#LV9QQLR08,nguyentran,16000030.0,EMZ,9.0,500.0,,,,,,,,,,,,,,,,,,
20250116T180610.000Z,15000860,unknown,Double Dribble,ranked,brawlBall,defeat,76.0,,,#Y9JCUYV2J,JHONʕ•ᴥ•ʔ,16000018.0,DARRYL,11.0,780.0,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,421.0,#LV9QQLR08,nguyentran,16000030.0,EMZ,9.0,500.0,,,,,,,,,,,,,,,,,,
20250117T140645.000Z,0,,,ranked,duoShowdown,,,2.0,,,,,,,,#LV9QQLR08,nguyentran,16000010.0,EL PRIMO,9.0,500.0,#28PVQPCGLP,Dylan,16000043.0,EDGAR,8.0,441.0,,,,,,,,,,,,,,,,,,
20250117T140402.000Z,0,,,ranked,duoShowdown,,,1.0,,,,,,,,#LV9QQLR08,nguyentran,16000010.0,EL PRIMO,9.0,500.0,#2L8GGYLC0P,rizzerd of oz,16000000.0,SHELLY,10.0,555.0,,,,,,,,,,,,,,,,,,
20250117T140111.000Z,15000144,brawlBall,Sunny Soccer,ranked,brawlBall,victory,76.0,,13.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,6.0,50.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,6.0,50.0,#2R02CYJVV0,griga90,16000014.0,BO,1.0,49.0,#2LQUC2U8VV,ijx0 🥰🙃🥰k jf,16000049.0,BUZZ,5.0,54.0,,,,,,,,,,,,
20250117T135926.000Z,15000144,brawlBall,Sunny Soccer,ranked,brawlBall,victory,53.0,,12.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,6.0,38.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,6.0,38.0,#2R09VGJLCR,rzzachad 13,16000008.0,NITA,1.0,30.0,#2G9VQVUCYR,@ JONATHAN,16000038.0,SURGE,5.0,42.0,,,,,,,,,,,,
20250117T135802.000Z,15000144,brawlBall,Sunny Soccer,ranked,brawlBall,victory,36.0,,11.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,6.0,27.0,#2Y9VGPLUJ2,nacho,16000036.0,NANI,1.0,8.0,#20V2RJY8VL,dagar,16000037.0,SPROUT,8.0,38.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,6.0,27.0,,,,,,,,,,,,
20250117T135659.000Z,15000144,brawlBall,Sunny Soccer,ranked,brawlBall,victory,72.0,,10.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,6.0,17.0,#VCJ09P2PJ,auxgii,16000089.0,MEEPLE,7.0,0.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,6.0,17.0,#RRLG0LL9Y,LukasTheGreat,16000026.0,BIBI,1.0,0.0,,,,,,,,,,,,
20250117T135505.000Z,15000144,brawlBall,Sunny Soccer,ranked,brawlBall,victory,25.0,,9.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,5.0,8.0,#2LVUJYGQQP,spike el trste,16000002.0,BULL,7.0,0.0,#JV200RCQ8,koka,16000028.0,SANDY,1.0,0.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,5.0,8.0,,,,,,,,,,,,
20250117T135404.000Z,15000144,brawlBall,Sunny Soccer,ranked,brawlBall,victory,27.0,,8.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,5.0,0.0,#GR9YQGG82,Lolo 19,16000038.0,SURGE,1.0,0.0,#2R9V9PJ8UG,Jesus,16000007.0,JESSIE,2.0,17.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,5.0,0.0,,,,,,,,,,,,
20250117T135251.000Z,15000025,brawlBall,Triple Dribble,soloRanked,brawlBall,draw,210.0,,,#20Y8J2R0VV,Africaine_Tommy,16000026.0,BIBI,11.0,6.0,#2QLRLJLQ9V,pepe,16000020.0,FRANK,11.0,6.0,#LV9QQLR08,nguyentran,16000034.0,JACKY,11.0,6.0,#RPGQGRLLG,MInari,16000030.0,EMZ,11.0,6.0,,,,,,,,,,,,
20250122T205939.000Z,15000645,wipeout5V5,Slippery road,ranked,wipeout,victory,120.0,,13.0,#RQ0GQ98Q2,🔥VC|N.V.C🔥,16000048.0,GROM,5.0,230.0,#8JYJY298,FruityPebbles,16000011.0,MORTIS,8.0,151.0,#LV9QQLR08,nguyentran,16000089.0,MEEPLE,9.0,245.0,#2QGRPUP898,doggie,16000042.0,BYRON,7.0,212.0,#2LVUVVJ09V,minewasaa,16000043.0,EDGAR,7.0,238.0,#2LY98J2PCG,LuismX,16000036.0,NANI,7.0,209.0
20250122T205658.000Z,15000645,wipeout5V5,Slippery road,ranked,wipeout,victory,116.0,,13.0,#8JYJY298,FruityPebbles,16000011.0,MORTIS,8.0,140.0,#2GQVRLL9QJ,trashbucket101,16000000.0,SHELLY,5.0,216.0,#2G89YV9298,monkeycatskibid,16000004.0,RICO,11.0,223.0,#8JYJY298,FruityPebbles,16000011.0,MORTIS,8.0,140.0,#LV9QQLR08,nguyentran,16000089.0,MEEPLE,9.0,232.0,#8JRLRY980,xXREAPPERXx1,16000086.0,SHADE,10.0,246.0
20250122T205415.000Z,15000645,wipeout5V5,Slippery road,ranked,wipeout,victory,180.0,,13.0,#LV9QQLR08,nguyentran,16000089.0,MEEPLE,9.0,219.0,#8JYJY298,FruityPebbles,16000011.0,MORTIS,8.0,130.0,#LV9QQLR08,nguyentran,16000089.0,MEEPLE,9.0,219.0,#20V9C9G09J,turbo is santa,16000003.0,BROCK,7.0,215.0,#2LYU20CUCJ,YourMom,16000038.0,SURGE,6.0,237.0,#RU0VU2RL9,byzasco,16000050.0,GRIFF,7.0,202.0
20250122T205026.000Z,15000645,wipeout5V5,Slippery road,ranked,wipeout,victory,114.0,,12.0,#2G9G22YQV0,miranda,16000058.0,BONNIE,6.0,228.0,#8JYJY298,FruityPebbles,16000011.0,MORTIS,8.0,121.0,#LV9QQLR08,nguyentran,16000089.0,MEEPLE,9.0,207.0,#2LC9L0ULL2,RONAL 123,16000027.0,8-BIT,7.0,202.0,#808URY9J,SHAYAN,16000042.0,BYRON,6.0,215.0,#2QJC02GGQG,wer5,16000012.0,CROW,4.0,92.0
20250122T204721.000Z,15000044,duoShowdown,Cavern Churn,ranked,duoShowdown,,,1.0,13.0,,,,,,,#LV9QQLR08,nguyentran,16000088.0,BUZZ LIGHTYEAR,11.0,385.0,#8JYJY298,FruityPebbles,16000024.0,ROSA,10.0,682.0,,,,,,,,,,,,,,,,,,
20250122T204542.000Z,15000044,duoShowdown,Cavern Churn,ranked,duoShowdown,,,3.0,4.0,,,,,,,#8JYJY298,FruityPebbles,16000024.0,ROSA,10.0,681.0,#LV9QQLR08,nguyentran,16000088.0,BUZZ LIGHTYEAR,11.0,381.0,,,,,,,,,,,,,,,,,,
20250122T204427.000Z,15000044,duoShowdown,Cavern Churn,ranked,duoShowdown,,,1.0,12.0,,,,,,,#LV9QQLR08,nguyentran,16000088.0,BUZZ LIGHTYEAR,11.0,369.0,#8JYJY298,FruityPebbles,16000024.0,ROSA,10.0,668.0,,,,,,,,,,,,,,,,,,
20250122T204226.000Z,15000044,duoShowdown,Cavern Churn,ranked,duoShowdown,,,2.0,8.0,,,,,,,#8JYJY298,FruityPebbles,16000024.0,ROSA,10.0,658.0,#LV9QQLR08,nguyentran,16000067.0,WILLOW,9.0,377.0,,,,,,,,,,,,,,,,,,
20250122T204011.000Z,15000044,duoShowdown,Cavern Churn,ranked,duoShowdown,,,1.0,9.0,,,,,,,#8JYJY298,FruityPebbles,16000024.0,ROSA,10.0,647.0,#LV9QQLR08,nguyentran,16000067.0,WILLOW,9.0,368.0,,,,,,,,,,,,,,,,,,
20250122T203917.000Z,15000044,duoShowdown,Cavern Churn,ranked,duoShowdown,,,5.0,-2.0,,,,,,,#8JYJY298,FruityPebbles,16000042.0,BYRON,9.0,363.0,#LV9QQLR08,nguyentran,16000067.0,WILLOW,9.0,370.0,,,,,,,,,,,,,,,,,,
20250122T203656.000Z,15000044,duoShowdown,Cavern Churn,ranked,duoShowdown,,,2.0,10.0,,,,,,,#LV9QQLR08,nguyentran,16000089.0,MEEPLE,9.0,197.0,#8JYJY298,FruityPebbles,16000042.0,BYRON,9.0,352.0,,,,,,,,,,,,,,,,,,
20250122T011709.000Z,15000901,unknown,We Messed Up,ranked,payload,victory,59.0,,10.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,9.0,144.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,9.0,144.0,#2898CGQUU,thedoge,16000089.0,MEEPLE,7.0,38.0,,,,,,,,,,,,,,,,,,
20250122T011537.000Z,15000901,unknown,We Messed Up,ranked,payload,victory,149.0,,9.0,#2898CGQUU,thedoge,16000089.0,MEEPLE,7.0,27.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,9.0,135.0,#2898CGQUU,thedoge,16000089.0,MEEPLE,7.0,27.0,,,,,,,,,,,,,,,,,,
20250122T011236.000Z,15000901,unknown,We Messed Up,ranked,payload,victory,41.0,,8.0,#2898CGQUU,thedoge,16000089.0,MEEPLE,7.0,17.0,#LV9QQLR08,nguyentran,16000085.0,KENJI,9.0,127.0,#2898CGQUU,thedoge,16000089.0,MEEPLE,7.0,17.0,,,,,,,,,,,,,,,,,,
20250122T011112.000Z,15000901,unknown,We Messed Up,ranked,payload,victory,165.0,,10.0,#2898CGQUU,thedoge,16000062.0,BUSTER,9.0,502.0,#LV9QQLR08,nguyentran,16000029.0,BEA,9.0,326.0,#2898CGQUU,thedoge,16000062.0,BUSTER,9.0,502.0,,,,,,,,,,,,,,,,,,
20250122T010755.000Z,15000901,unknown,We Messed Up,ranked,payload,victory,146.0,,9.0,#2898CGQUU,thedoge,16000062.0,BUSTER,9.0,494.0,#2898CGQUU,thedoge,16000062.0,BUSTER,9.0,494.0,#LV9QQLR08,nguyentran,16000029.0,BEA,9.0,317.0,,,,,,,,,,,,,,,,,,
20250122T010347.000Z,15000901,unknown,We Messed Up,ranked,payload,victory,50.0,,8.0,#2898CGQUU,thedoge,16000058.0,BONNIE,9.0,484.0,#LV9QQLR08,nguyentran,16000029.0,BEA,9.0,309.0,#2898CGQUU,thedoge,16000058.0,BONNIE,9.0,484.0,,,,,,,,,,,,,,,,,,
